GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
8d95e572-68e7-4a73-9f15-e46246cd4b39,1,44c88350-4944-11ef-a26a-b1537f6c1ddd,273dad64-499b-48b0-ab82-e429963369a1,2024-07-23,18:38:22.66,2024-07-23,22:38:22.66,2024-07-23T18:38:22.6604636-04:00,2024-07-23T22:38:22.6604636Z,STA_YAN,LI,BallCalled,Undefined,NoShift,85.76873,67.05403,145.03682,42.54803,64.97635,-44.29992,144.03943,-41.8889,264.89561,-134.15917,316.59597,-16.24106,269.6866,134.53536,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,2,4c234b80-4944-11ef-a26a-b1537f6c1ddd,93cb72b3-1715-44e5-878b-db7651ae8ead,2024-07-23,18:38:34.99,2024-07-23,22:38:34.99,2024-07-23T18:38:34.9958236-04:00,2024-07-23T22:38:34.9958236Z,STA_YAN,LI,BallCalled,Undefined,NoShift,86.91403,69.47446,143.87254,43.86364,66.71488,-44.83827,143.17323,-41.32801,264.68621,-135.07348,316.52228,-16.15705,268.0106,133.57891,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,3,547a9c20-4944-11ef-a26a-b1537f6c1ddd,07f26504-4d38-4639-a3eb-d91171f64ed3,2024-07-23,18:38:48.93,2024-07-23,22:38:48.93,2024-07-23T18:38:48.9389148-04:00,2024-07-23T22:38:48.9389148Z,STA_YAN,LI,StrikeSwinging,Undefined,NoShift,86.92908,70.78717,142.82731,44.71175,66.39879,-44.82885,143.21449,-41.96508,262.3326,-132.46235,316.7566,-17.26893,267.73105,133.51775,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,4,5d6c7f10-4944-11ef-a26a-b1537f6c1ddd,59f81ac4-caff-41ae-a678-ff82cb79692b,2024-07-23,18:39:03.96,2024-07-23,22:39:03.96,2024-07-23T18:39:03.9670364-04:00,2024-07-23T22:39:03.9670364Z,STA_YAN,LI,StrikeSwinging,Undefined,NoShift,89.61087,71.7353,144.18678,45.30205,69.99248,-47.02572,144.97137,-40.48426,260.86235,-132.48426,315.83815,-17.59704,270.42269,132.48532,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,5,687a1610-4944-11ef-a26a-b1537f6c1ddd,664b673c-3ba4-44f6-bf90-90f41dcb251b,2024-07-23,18:39:22.54,2024-07-23,22:39:22.54,2024-07-23T18:39:22.5450000-04:00,2024-07-23T22:39:22.5450000Z,STA_YAN,LI,StrikeSwinging,Undefined,NoShift,91.01088,80.50174,142.71071,46.53863,90.68861,-56.03667,142.6079,-41.08499,261.14528,-133.0546,314.54466,-17.70502,269.11848,133.15163,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,6,775f1ae0-4944-11ef-a26a-b1537f6c1ddd,5280660e-1a34-46cc-9841-bf39a6dc4b01,2024-07-23,18:39:47.57,2024-07-23,22:39:47.57,2024-07-23T18:39:47.5706460-04:00,2024-07-23T22:39:47.5706460Z,STA_YAN,LI,BallCalled,Undefined,NoShift,88.13476,74.31274,144.52645,41.54738,69.26733,-49.29685,144.58181,-41.89209,258.43839,-131.83859,316.99134,-17.12773,266.95519,134.05103,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,7,7f4448c0-4944-11ef-a26a-b1537f6c1ddd,2cffcd1e-a36f-4483-8d71-b87e885048fb,2024-07-23,18:40:00.74,2024-07-23,22:40:00.74,2024-07-23T18:40:00.7461468-04:00,2024-07-23T22:40:00.7461468Z,STA_YAN,LI,StrikeCalled,Undefined,NoShift,89.81922,73.72772,144.86395,42.10422,70.29094,-49.88861,143.3579,-41.17228,257.00659,-131.498,316.51078,-18.57371,267.7692,132.91846,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,8,8868d470-4944-11ef-a26a-b1537f6c1ddd,74b8ed34-0c9c-4f19-8ccb-3cd362063e66,2024-07-23,18:40:16.08,2024-07-23,22:40:16.08,2024-07-23T18:40:16.0859228-04:00,2024-07-23T22:40:16.0859228Z,STA_YAN,LI,InPlay,Out,NoShift,91.88566,77.80987,142.87599,42.81737,73.88988,-51.84947,145.02583,-41.02101,255.50076,-130.68891,316.1919,-20.18711,266.48504,132.93184,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,9,9d375e30-4944-11ef-a26a-b1537f6c1ddd,9cf31d1c-07e7-4adc-b9e7-6c6b73a9b79e,2024-07-23,18:40:51.01,2024-07-23,22:40:51.01,2024-07-23T18:40:51.0178908-04:00,2024-07-23T22:40:51.0178908Z,STA_YAN,LI,FoulBallNotFieldable,Undefined,NoShift,93.05396,56.4354,150.05884,26.73455,93.8386,-74.51947,139.08793,-55.22763,280.0559,-143.50476,327.23533,-13.29856,268.19878,132.44004,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,10,a950bfe0-4944-11ef-a26a-b1537f6c1ddd,f56d6bc5-ddf3-4b72-ae20-cb68266e117b,2024-07-23,18:41:11.30,2024-07-23,22:41:11.30,2024-07-23T18:41:11.3082460-04:00,2024-07-23T22:41:11.3082460Z,STA_YAN,LI,BallCalled,Undefined,NoShift,93.05957,56.48045,150.06742,27.66672,92.00418,-73.62451,140.21724,-56.33329,274.64277,-141.66859,323.79549,-13.32198,270.91149,133.0593,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,11,b3925450-4944-11ef-a26a-b1537f6c1ddd,9443ed6f-acfe-4179-b35f-24ca1cdae574,2024-07-23,18:41:28.47,2024-07-23,22:41:28.47,2024-07-23T18:41:28.4725852-04:00,2024-07-23T22:41:28.4725852Z,STA_YAN,LI,StrikeSwinging,Undefined,NoShift,93.04442,58.87734,149.99936,29.20191,91.11936,-73.47926,139.10925,-55.31834,273.75801,-139.56976,322.07054,-12.95889,268.56971,131.22539,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,12,bfd473b0-4944-11ef-a26a-b1537f6c1ddd,672db59a-286a-44f7-9ed2-8a084f81d179,2024-07-23,18:41:49.06,2024-07-23,22:41:49.06,2024-07-23T18:41:49.0637404-04:00,2024-07-23T22:41:49.0637404Z,STA_YAN,LI,BallCalled,Undefined,NoShift,95.66344,62.26419,147.63366,35.64802,91.59468,-73.39826,139.81607,-55.65285,273.49824,-138.31849,317.94481,-11.67538,268.57358,132.11664,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,13,ca025910-4944-11ef-a26a-b1537f6c1ddd,0c39d506-17e7-4166-9dc8-fa25f30c9251,2024-07-23,18:42:06.17,2024-07-23,22:42:06.17,2024-07-23T18:42:06.1752412-04:00,2024-07-23T22:42:06.1752412Z,STA_YAN,LI,InPlay,Single,NoShift,97.40416,61.12652,148.70896,35.01961,90.4645,-73.64505,139.58686,-55.08895,276.04944,-139.16687,316.953,-11.23862,269.86456,129.92455,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,14,dbe868e0-4944-11ef-a26a-b1537f6c1ddd,b205352b-0315-463e-bdbb-1a928897f7eb,2024-07-23,18:42:36.21,2024-07-23,22:42:36.21,2024-07-23T18:42:36.2190428-04:00,2024-07-23T22:42:36.2190428Z,STA_YAN,LI,FoulBallNotFieldable,Undefined,NoShift,63.20271,59.42618,151.25593,22.06594,89.1382,-72.88074,140.80884,-53.42566,278.89035,-142.27406,328.33011,-9.46712,269.52821,131.68396,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,15,e969e610-4944-11ef-a26a-b1537f6c1ddd,84ff8ad7-1919-4a0c-b9c8-ac532a0abb87,2024-07-23,18:42:58.84,2024-07-23,22:42:58.84,2024-07-23T18:42:58.8408412-04:00,2024-07-23T22:42:58.8408412Z,STA_YAN,LI,FoulBallNotFieldable,Undefined,NoShift,63.2305,58.39054,150.31344,22.84569,89.42094,-72.8241,142.78222,-51.33515,279.23733,-139.02295,326.25581,-9.18587,269.7988,131.75704,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,16,fa547ee0-4944-11ef-a26a-b1537f6c1ddd,1768a9b1-a7f8-404f-ba03-4f0d7a2ed52d,2024-07-23,18:43:27.20,2024-07-23,22:43:27.20,2024-07-23T18:43:27.2094300-04:00,2024-07-23T22:43:27.2094300Z,STA_YAN,LI,BallCalled,Undefined,NoShift,62.87402,59.04666,149.96248,23.37767,88.94372,-72.70339,141.65558,-52.73764,276.99791,-139.28844,322.18697,-9.60121,266.60558,130.79936,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,17,05d45fb0-4945-11ef-a26a-b1537f6c1ddd,82983201-bb1d-4372-8d81-2a3ea2fd51be,2024-07-23,18:43:46.59,2024-07-23,22:43:46.59,2024-07-23T18:43:46.5932380-04:00,2024-07-23T22:43:46.5932380Z,STA_YAN,LI,FoulBallNotFieldable,Undefined,NoShift,62.97167,58.19091,153.61203,24.35234,88.60526,-71.50391,142.34532,-51.12802,273.59151,-138.1852,318.93764,-9.49658,267.7751,130.6056,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,18,14d1f590-4945-11ef-a26a-b1537f6c1ddd,ef2d84f8-bb23-4d9e-94e1-037a4c5d84f2,2024-07-23,18:44:11.69,2024-07-23,22:44:11.69,2024-07-23T18:44:11.6974684-04:00,2024-07-23T22:44:11.6974684Z,STA_YAN,LI,InPlay,Out,NoShift,63.26038,58.9005,149.05413,22.29063,89.07453,-72.11396,141.24211,-53.63755,272.14351,-136.26121,316.87194,-9.50253,267.73573,133.55776,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,19,78453fb0-4945-11ef-a26a-b1537f6c1ddd,60ab1165-4495-4661-9be1-51551a24af1a,2024-07-23,18:46:58.52,2024-07-23,22:46:58.52,2024-07-23T18:46:58.5290332-04:00,2024-07-23T22:46:58.5290332Z,LI,STA_YAN,StrikeCalled,Undefined,NoShift,90.29999,53.37718,154.37526,22.40526,72.84555,-51.1263,137.86309,-47.26545,302.69121,-136.91473,318.58755,4.79068,252.05419,124.33398,,,,,,,,,,,,,,,true
8d95e572-68e7-4a73-9f15-e46246cd4b39,20,7fec2c10-4945-11ef-a26a-b1537f6c1ddd,f6b38463-8934-45c0-9a5c-b3306c0324d3,2024-07-23,18:47:11.33,2024-07-23,22:47:11.33,2024-07-23T18:47:11.3334364-04:00,2024-07-23T22:47:11.3334364Z,LI,STA_YAN,InPlay,Out,NoShift,91.85758,55.48379,152.65862,23.16655,75.66852,-54.19642,138.71248,-47.22779,304.81164,-133.4627,317.53716,5.0465,251.18143,125.91811,,,,,,,,,,,,,,,true
