GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
3b349028-5b73-4903-8024-8b308017d8a2,1,8c9266b0-461f-11ef-b8a8-175c9a43b82c,4def835f-7fdd-428c-85c5-01b555576db4,2024-07-19,18:38:00.47,2024-07-19,22:38:00.47,2024-07-19T18:38:00.4770000-04:00,2024-07-19T22:38:00.4770000Z,LI,HAG_FLY,BallCalled,Undefined,NoShift,94.01387,76.01871,142.22775,54.20222,83.4927,-50.6896,152.46772,-21.0374,267.49955,-149.08013,333.02557,9.16823,286.75677,141.50078,,,,,,,,,,,,,,,true
3b349028-5b73-4903-8024-8b308017d8a2,2,9407bbc0-461f-11ef-b8a8-175c9a43b82c,b7f38896-4d75-47c8-b6e1-9ee530c25180,2024-07-19,18:38:12.98,2024-07-19,22:38:12.98,2024-07-19T18:38:12.9850000-04:00,2024-07-19T22:38:12.9850000Z,LI,HAG_FLY,InPlay,Out,NoShift,93.36277,76.53534,142.6995,54.17392,80.02082,-48.74026,151.65459,-21.04841,259.87479,-152.64773,336.74339,-6.8526,283.32687,126.70517,,,,,,,,,,,,,,,true
3b349028-5b73-4903-8024-8b308017d8a2,3,ab604bc0-461f-11ef-b8a8-175c9a43b82c,a546e891-c31c-4273-ad73-e71aa333ac72,2024-07-19,18:38:52.13,2024-07-19,22:38:52.13,2024-07-19T18:38:52.1350000-04:00,2024-07-19T22:38:52.1350000Z,LI,HAG_FLY,BallCalled,Undefined,NoShift,95.06419,56.54476,154.98713,25.02222,81.13117,-59.607,140.1948,-45.11489,260.95448,-133.19942,332.59819,-14.09968,258.48187,125.49178,,,,,,,,,,,,,,,true
3b349028-5b73-4903-8024-8b308017d8a2,4,b3620250-461f-11ef-b8a8-175c9a43b82c,cdd4eb09-ef3e-416a-b848-479554e5214a,2024-07-19,18:39:05.59,2024-07-19,22:39:05.59,2024-07-19T18:39:05.5960000-04:00,2024-07-19T22:39:05.5960000Z,LI,HAG_FLY,FoulBallNotFieldable,Undefined,NoShift,91.88422,56.86258,155.16266,26.62625,83.60999,-62.53872,139.3402,-44.64099,261.04307,-132.59388,332.27253,-14.00962,257.85228,126.85665,,,,,,,,,,,,,,,true
3b349028-5b73-4903-8024-8b308017d8a2,5,cca10590-461f-11ef-b8a8-175c9a43b82c,294d46dd-3293-496f-b07a-c77292e94e41,2024-07-19,18:39:47.90,2024-07-19,22:39:47.90,2024-07-19T18:39:47.9050000-04:00,2024-07-19T22:39:47.9050000Z,LI,HAG_FLY,BallCalled,Undefined,NoShift,93.73683,57.64869,153.79515,30.04448,95.26379,-67.56581,139.88147,-45.74903,263.31715,-135.94913,331.08544,-6.41732,251.97185,127.46903,,,,,,,,,,,,,,,true
3b349028-5b73-4903-8024-8b308017d8a2,6,d4137470-461f-11ef-b8a8-175c9a43b82c,8979b844-c5b8-480a-8cee-65aed54f7de1,2024-07-19,18:40:00.44,2024-07-19,22:40:00.44,2024-07-19T18:40:00.4430000-04:00,2024-07-19T22:40:00.4430000Z,LI,HAG_FLY,FoulBallNotFieldable,Undefined,NoShift,93.65629,57.80609,152.8719,31.53606,96.17626,-71.21724,140.39847,-44.01045,264.2446,-137.37001,329.62207,-4.67317,253.82627,128.47848,,,,,,,,,,,,,,,true
3b349028-5b73-4903-8024-8b308017d8a2,7,e4517990-461f-11ef-b8a8-175c9a43b82c,aeffb8eb-2cc4-4f4b-bf15-d3877bd05f08,2024-07-19,18:40:27.60,2024-07-19,22:40:27.60,2024-07-19T18:40:27.6020000-04:00,2024-07-19T22:40:27.6020000Z,LI,HAG_FLY,StrikeSwinging,Undefined,NoShift,95.32091,58.09797,152.65633,32.02533,99.20332,-70.9971,140.44214,-46.0642,267.57287,-131.96182,325.53821,10.493,252.58428,128.99783,,,,,,,,,,,,,,,true
3b349028-5b73-4903-8024-8b308017d8a2,8,f556ed60-461f-11ef-b8a8-175c9a43b82c,e3129cc8-d26a-4c42-9685-d2c254b5192e,2024-07-19,18:40:56.24,2024-07-19,22:40:56.24,2024-07-19T18:40:56.2450000-04:00,2024-07-19T22:40:56.2450000Z,LI,HAG_FLY,StrikeCalled,Undefined,NoShift,95.09385,58.09553,156.03988,24.34459,101.66981,-68.98697,140.42774,-46.93567,266.94977,-135.3259,333.24411,-13.43954,274.0469,128.8044,,,,,,,,,,,,,,,true
3b349028-5b73-4903-8024-8b308017d8a2,9,fd6ec400-461f-11ef-b8a8-175c9a43b82c,ca3c8052-acaf-4c17-bfde-642fcd2ad0c7,2024-07-19,18:41:09.74,2024-07-19,22:41:09.74,2024-07-19T18:41:09.7410000-04:00,2024-07-19T22:41:09.7410000Z,LI,HAG_FLY,BallinDirt,Undefined,NoShift,93.85491,57.35651,156.11007,24.07344,97.30791,-75.06485,139.41898,-48.77546,268.53202,-136.53037,335.2567,-13.92171,274.49271,128.61773,,,,,,,,,,,,,,,true
3b349028-5b73-4903-8024-8b308017d8a2,10,076fa5f0-4620-11ef-b8a8-175c9a43b82c,fdab367a-4887-4f01-8038-fdf01e824393,2024-07-19,18:41:26.55,2024-07-19,22:41:26.55,2024-07-19T18:41:26.5590000-04:00,2024-07-19T22:41:26.5590000Z,LI,HAG_FLY,StrikeSwinging,Undefined,NoShift,95.89293,58.20556,155.97555,24.94747,92.81336,-74.78457,138.39292,-48.90758,268.77596,-137.19067,337.49559,-13.23954,273.259,126.88974,,,,,,,,,,,,,,,true
3b349028-5b73-4903-8024-8b308017d8a2,11,10240ab0-4620-11ef-b8a8-175c9a43b82c,e95a8c07-e69e-463b-8e98-c777c0e4d4d4,2024-07-19,18:41:41.15,2024-07-19,22:41:41.15,2024-07-19T18:41:41.1520000-04:00,2024-07-19T22:41:41.1520000Z,LI,HAG_FLY,BallinDirt,Undefined,NoShift,96.10807,59.0299,156.03249,24.62909,93.69039,-74.62991,137.98853,-48.99938,270.81109,-138.83198,333.29571,-8.16739,273.67483,130.39918,,,,,,,,,,,,,,,true
3b349028-5b73-4903-8024-8b308017d8a2,12,1c640730-4620-11ef-b8a8-175c9a43b82c,363d3425-4fdd-4b87-b352-427005a30576,2024-07-19,18:42:01.73,2024-07-19,22:42:01.73,2024-07-19T18:42:01.7340000-04:00,2024-07-19T22:42:01.7340000Z,LI,HAG_FLY,FoulBallNotFieldable,Undefined,NoShift,95.55054,60.10428,155.56318,24.74139,95.0434,-76.23297,138.0194,-49.34451,270.00215,-137.16498,334.94037,-8.6633,273.30356,130.01672,,,,,,,,,,,,,,,true
3b349028-5b73-4903-8024-8b308017d8a2,13,27d5b730-4620-11ef-b8a8-175c9a43b82c,f909c876-2936-429b-9fdf-98f42b41758c,2024-07-19,18:42:20.88,2024-07-19,22:42:20.88,2024-07-19T18:42:20.8810000-04:00,2024-07-19T22:42:20.8810000Z,LI,HAG_FLY,StrikeSwinging,Undefined,NoShift,97.34032,59.92429,155.80752,24.85648,94.93077,-76.79684,138.08598,-48.90658,268.79896,-137.34981,332.12654,-7.09478,272.19519,129.41707,,,,,,,,,,,,,,,true
3b349028-5b73-4903-8024-8b308017d8a2,14,7d3926d0-4620-11ef-b8a8-175c9a43b82c,91f6e136-9de9-4249-ab33-3803bf4cfe77,2024-07-19,18:44:44.21,2024-07-19,22:44:44.21,2024-07-19T18:44:44.2190000-04:00,2024-07-19T22:44:44.2190000Z,HAG_FLY,LI,BallCalled,Undefined,NoShift,76.41517,53.55266,149.01745,37.25302,83.34979,-50.09225,155.46322,-24.76994,266.68265,-135.77923,335.2154,-13.06812,251.56603,133.15431,,,,,,,,,,,,,,,true
