GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
17c9aa43-4f8e-4f2d-802e-c9db3b856901,1,bb9f1430-461f-11ef-85d2-1da6898b5472,46b05daf-b100-4fa3-8dbd-7b4059c7d00b,2024-07-19,18:39:17.19,2024-07-19,22:39:17.19,2024-07-19T18:39:17.1906590-04:00,2024-07-19T22:39:17.1906590Z,HP,SMD,BallCalled,Undefined,NoShift,102.23,62.97315,147.60486,40.17652,86.31822,-55.18916,141.55372,-45.95679,266.22901,-134.03788,307.02275,10.22079,240.92028,127.61518,,,,,,,,,,,,,,,true
17c9aa43-4f8e-4f2d-802e-c9db3b856901,2,c2d78750-461f-11ef-85d2-1da6898b5472,b851a848-7ee5-4e0f-a593-e5d3fbd23559,2024-07-19,18:39:29.27,2024-07-19,22:39:29.27,2024-07-19T18:39:29.2721694-04:00,2024-07-19T22:39:29.2721694Z,HP,SMD,StrikeCalled,Undefined,NoShift,102.00473,60.86041,147.13723,39.26266,88.1818,-58.18341,142.52206,-46.12974,271.52996,-129.87328,312.20352,13.5367,243.80764,126.679,,,,,,,,,,,,,,,true
17c9aa43-4f8e-4f2d-802e-c9db3b856901,3,cb2206b0-461f-11ef-85d2-1da6898b5472,d0a0b4c7-ddd2-4775-b078-f7e5bec34824,2024-07-19,18:39:43.19,2024-07-19,22:39:43.19,2024-07-19T18:39:43.1928350-04:00,2024-07-19T22:39:43.1928350Z,HP,SMD,BallCalled,Undefined,NoShift,102.63669,62.2625,144.89818,38.84681,92.4239,-60.79331,142.27796,-46.56643,271.98654,-131.49507,305.3128,16.46717,242.35491,125.80033,,,,,,,,,,,,,,,true
17c9aa43-4f8e-4f2d-802e-c9db3b856901,4,d2f38580-461f-11ef-85d2-1da6898b5472,817608d5-da7a-4ffd-9f6b-b6c981e5dccc,2024-07-19,18:39:56.34,2024-07-19,22:39:56.34,2024-07-19T18:39:56.3488798-04:00,2024-07-19T22:39:56.3488798Z,HP,SMD,StrikeSwinging,Undefined,NoShift,101.44412,61.75866,145.37208,38.47923,94.33905,-62.64687,142.68715,-46.86475,272.58058,-132.37517,308.34986,17.00354,242.12702,125.45922,,,,,,,,,,,,,,,true
17c9aa43-4f8e-4f2d-802e-c9db3b856901,5,de5a8720-461f-11ef-85d2-1da6898b5472,28a0911c-3329-4e3c-b1ff-f3cf3fc23a6d,2024-07-19,18:40:15.45,2024-07-19,22:40:15.45,2024-07-19T18:40:15.4570000-04:00,2024-07-19T22:40:15.4570000Z,HP,SMD,StrikeSwinging,Undefined,NoShift,102.27052,59.93934,146.71651,37.11129,93.80801,-63.15856,141.76511,-47.09934,272.51606,-132.03851,307.05461,16.59594,241.49332,127.69623,,,,,,,,,,,,,,,true
17c9aa43-4f8e-4f2d-802e-c9db3b856901,6,ee6b61c0-461f-11ef-85d2-1da6898b5472,1e6d2ada-6d62-4b68-9404-6e74eaed7a51,2024-07-19,18:40:42.36,2024-07-19,22:40:42.36,2024-07-19T18:40:42.3676958-04:00,2024-07-19T22:40:42.3676958Z,HP,SMD,StrikeCalled,Undefined,NoShift,103.5651,62.49276,150.63745,35.33704,94.33095,-62.74378,142.46983,-46.5679,274.42895,-138.33584,313.42281,12.69581,248.79571,118.97315,,,,,,,,,,,,,,,true
17c9aa43-4f8e-4f2d-802e-c9db3b856901,7,f60f67f0-461f-11ef-85d2-1da6898b5472,aa95fc33-acfc-4720-96f1-06d863cc4578,2024-07-19,18:40:55.17,2024-07-19,22:40:55.17,2024-07-19T18:40:55.1750686-04:00,2024-07-19T22:40:55.1750686Z,HP,SMD,BallCalled,Undefined,NoShift,101.79337,60.25868,149.20152,34.61745,95.41118,-64.42038,141.11526,-47.18799,274.85357,-138.36253,315.2289,13.27658,248.18642,118.47087,,,,,,,,,,,,,,,true
17c9aa43-4f8e-4f2d-802e-c9db3b856901,8,fe2ac100-461f-11ef-85d2-1da6898b5472,0b59752e-6c6a-4cfc-b0e6-f156c0ebfaec,2024-07-19,18:41:08.78,2024-07-19,22:41:08.78,2024-07-19T18:41:08.7850014-04:00,2024-07-19T22:41:08.7850014Z,HP,SMD,BallCalled,Undefined,NoShift,101.33602,60.38837,150.31518,34.5651,97.62594,-65.90215,140.84867,-47.98274,276.09385,-138.17284,314.19906,14.94183,248.53768,118.75714,,,,,,,,,,,,,,,true
17c9aa43-4f8e-4f2d-802e-c9db3b856901,9,067f7990-4620-11ef-85d2-1da6898b5472,31051a5c-96ac-46dc-87bd-e59e736fb7d6,2024-07-19,18:41:22.80,2024-07-19,22:41:22.80,2024-07-19T18:41:22.8043294-04:00,2024-07-19T22:41:22.8043294Z,HP,SMD,BallCalled,Undefined,NoShift,102.00891,61.45222,149.92129,34.97062,97.19066,-66.09985,141.43691,-47.93953,274.21589,-137.41273,307.80267,15.34081,247.33226,118.96804,,,,,,,,,,,,,,,true
17c9aa43-4f8e-4f2d-802e-c9db3b856901,10,0f704b10-4620-11ef-85d2-1da6898b5472,210f4b71-4e79-413a-ada0-d044306cae72,2024-07-19,18:41:37.71,2024-07-19,22:41:37.71,2024-07-19T18:41:37.7171486-04:00,2024-07-19T22:41:37.7171486Z,HP,SMD,StrikeCalled,Undefined,NoShift,101.84727,60.98394,148.8654,34.80509,97.83908,-65.9531,141.24947,-48.23406,273.00129,-139.59737,319.88648,-9.08123,245.92512,119.17124,,,,,,,,,,,,,,,true
