PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-07-11,18:37:58.44,1,1,"Almeida, Adrian",622426,Left,WES_POW,"Martin, Richie",621006,Right,GAS,Undefined,1,Top,0,0,0,Undefined,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.89464,-1.295132,3.968027,2128.321168,107.21346,9:30,5.26559,-2.42636,4.22312,-35.82758,6.65485,-16.97686,1.03649,-0.03503,76.75496,-7.716838,1.018384,0.469112,,,,,,,,,,,,9.36355,3.93646,2.00946,50,5.08615,-7.61972,-121.3004,-4.21189,13.94207,23.86801,-26.31277,WES_POW,GAS,GoMart,Independent,ATL,20240711-GoMart-1,3965aa50-3fd6-11ef-abdb-f1105061c2d9,80.34856,,,7.13968,,,,,,,d70395d9-b3ef-48f0-b21d-3ef0b386487f,2024-07-11,22:37:58.44,2024-07-11T18:37:58.4485224-04:00,2024-07-11T22:37:58.4485224Z,,v3,525,5508,,"Estrada, Rusber",682005,Right,WES_POW,21b1ce2f-bb4e-428a-b46f-9b2f129e5c7b,56.27942,-122.52976,11.934,5.26818,-2.85661,-13.15639,2.42042,-8.33783,6.97104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-07-11,18:38:36.68,1,2,"Almeida, Adrian",622426,Left,WES_POW,"Martin, Richie",621006,Right,GAS,Undefined,1,Top,0,0,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.63231,-0.062171,2.57108,2145.071974,110.509966,9:45,5.19076,-2.4134,4.66277,-32.94907,7.95981,-17.76721,2.38589,-1.4499,77.3435,-6.044513,-0.544713,0.460342,,,,,,,,,,,,9.40788,4.2965,2.16805,50,5.15483,-4.68725,-122.64085,-1.41685,14.32961,24.23675,-25.62983,WES_POW,GAS,GoMart,Independent,ATL,20240711-GoMart-1,503163a0-3fd6-11ef-abdb-f1105061c2d9,81.87926,,,7.28881,,,,,,,d70395d9-b3ef-48f0-b21d-3ef0b386487f,2024-07-11,22:38:36.68,2024-07-11T18:38:36.6816104-04:00,2024-07-11T22:38:36.6816104Z,,v3,525,5508,,"Estrada, Rusber",682005,Right,WES_POW,2edeba77-cbe9-4586-a349-b063bcf7120c,55.83864,-123.78933,12.11838,5.19319,-0.20236,-12.81491,2.40625,-5.36627,7.1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2024-07-11,18:38:51.02,1,3,"Almeida, Adrian",622426,Left,WES_POW,"Martin, Richie",621006,Right,GAS,Undefined,1,Top,0,1,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.62187,-1.276087,4.477573,2095.849062,110.599438,9:45,5.15082,-2.32812,4.48637,-34.41577,8.02107,-17.57977,1.06273,0.48297,76.37419,-7.486642,1.41212,0.46886,,,,,,,,,,,,9.82839,4.66264,1.87462,50,4.98357,-8.65207,-120.84749,-4.05299,14.51423,23.85556,-25.28845,WES_POW,GAS,GoMart,Independent,ATL,20240711-GoMart-1,58bf2d90-3fd6-11ef-abdb-f1105061c2d9,80.3917,,,7.24768,,,,,,,d70395d9-b3ef-48f0-b21d-3ef0b386487f,2024-07-11,22:38:51.02,2024-07-11T18:38:51.0232936-04:00,2024-07-11T22:38:51.0232936Z,,v3,525,5508,,"Estrada, Rusber",682005,Right,WES_POW,2f2be038-874b-470b-9cd8-4c507d617d84,56.01508,-122.0291,11.92778,5.1533,-2.80041,-12.64422,2.32098,-9.37099,7.25712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2024-07-11,18:39:30.11,1,4,"Almeida, Adrian",622426,Left,WES_POW,"Martin, Richie",621006,Right,GAS,Undefined,1,Top,0,2,1,Undefined,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.7842,-0.577139,3.998867,2146.876353,101.91204,9:30,5.26749,-2.50221,4.33846,-37.05856,5.43536,-19.0219,1.62638,-0.25969,76.40031,-7.241278,0.687588,0.469175,,,,,,,,,,,,10.3815,3.1837,2.09147,50,5.16819,-7.57875,-121.14804,-2.72388,15.38295,24.32427,-27.45655,WES_POW,GAS,GoMart,Independent,ATL,20240711-GoMart-1,700a9e30-3fd6-11ef-abdb-f1105061c2d9,80.33769,,,7.3839,,,,,,,d70395d9-b3ef-48f0-b21d-3ef0b386487f,2024-07-11,22:39:30.11,2024-07-11T18:39:30.1136744-04:00,2024-07-11T22:39:30.1136744Z,,v3,525,5508,,"Estrada, Rusber",682005,Right,WES_POW,9328f554-4649-4da8-9d84-0aa69d04eb8d,56.16355,-122.37931,12.16213,5.27089,-1.33407,-13.72827,2.49481,-8.35742,7.69148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2024-07-11,18:39:45.31,1,5,"Almeida, Adrian",622426,Left,WES_POW,"Martin, Richie",621006,Right,GAS,Undefined,1,Top,0,2,2,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.22451,-0.882243,4.952421,2174.815869,101.529303,9:30,5.19836,-2.44519,4.59231,-35.87356,4.86303,-17.21048,1.3665,0.84313,77.79319,-7.351552,1.948913,0.459371,,,,,,,,,,,,9.81733,3.00524,1.94963,50,5.07372,-9.86803,-123.12479,-3.34005,15.04672,24.80449,-27.56802,WES_POW,GAS,GoMart,Independent,ATL,20240711-GoMart-1,791dc4c0-3fd6-11ef-abdb-f1105061c2d9,82.05224,,,7.43132,,,,,,,d70395d9-b3ef-48f0-b21d-3ef0b386487f,2024-07-11,22:39:45.31,2024-07-11T18:39:45.3189480-04:00,2024-07-11T22:39:45.3189480Z,,v3,525,5508,,"Estrada, Rusber",682005,Right,WES_POW,7b46a28d-d4cf-4fde-a62f-924be4d2f950,55.90954,-124.30961,12.40224,5.20181,-2.02323,-13.78401,2.43816,-10.58676,7.52336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2024-07-11,18:39:46.31,1,6,"Almeida, Adrian",622426,Left,WES_POW,"Martin, Richie",621006,Right,GAS,Undefined,1,Top,0,3,2,Undefined,,BallIntentional,Walk,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WES_POW,GAS,GoMart,Independent,ATL,20240711-GoMart-1,7e603440-3fd6-11ef-abdb-f1105061c2d9,,,,,,,,,,,d70395d9-b3ef-48f0-b21d-3ef0b386487f,2024-07-11,22:39:46.31,2024-07-11T18:39:46.3189480-04:00,2024-07-11T22:39:46.3189480Z,,v3,525,5508,,"Estrada, Rusber",682005,Right,WES_POW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-07-11,18:40:14.84,2,1,"Almeida, Adrian",622426,Left,WES_POW,"Wylie, Justin",687045,Right,GAS,Undefined,1,Top,0,0,0,Undefined,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.82389,0.677991,4.280378,2170.134206,103.946568,9:30,5.16395,-2.5098,4.62835,-36.51348,5.33059,-16.08426,2.76747,0.22626,76.58576,-5.924048,1.470018,0.465574,,,,,,,,,,,,8.99485,2.82504,2.08531,50,5.20041,-8.33201,-121.25495,0.00181,13.4179,23.27349,-27.95984,WES_POW,GAS,GoMart,Independent,ATL,20240711-GoMart-1,8ab23220-3fd6-11ef-abdb-f1105061c2d9,80.95913,,,7.23813,,,,,,,d70395d9-b3ef-48f0-b21d-3ef0b386487f,2024-07-11,22:40:14.84,2024-07-11T18:40:14.8490000-04:00,2024-07-11T22:40:14.8490000Z,,v3,525,5508,,"Estrada, Rusber",682005,Right,WES_POW,4f2d8670-6a2d-4c84-a607-96366170f26e,55.87279,-122.37698,11.63675,5.16783,1.34976,-13.97992,2.50259,-8.97889,6.70895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.4987,2.060133,0.745216,1.314917,-0.83071,2.52825,-0.28165,-2.11506,5.94103,2.3478,127.28346,2.0822,5.10508,-1.9536,109.67925,-8.68569,5.99073,13.74131,-12.71731,2.26344,-2.00605,3.17981,High,High,High,,,High,High,High
8,2024-07-11,18:40:38.88,2,2,"Almeida, Adrian",622426,Left,WES_POW,"Wylie, Justin",687045,Right,GAS,Undefined,1,Top,0,0,1,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.82762,2.88295,1.875389,2621.384545,278.414223,3:15,5.01548,-2.45996,4.55741,-55.48381,-0.84819,18.24304,3.13965,0.84595,67.06373,-7.111577,5.061979,0.531997,,,,,,,,,,,,-8.26197,-0.73606,2.24691,50,5.26353,-4.24918,-106.76564,3.4032,-9.42926,20.31018,-33.01412,WES_POW,GAS,GoMart,Independent,ATL,20240711-GoMart-1,990d1f60-3fd6-11ef-abdb-f1105061c2d9,70.85082,,,6.76389,,,,,,,d70395d9-b3ef-48f0-b21d-3ef0b386487f,2024-07-11,22:40:38.88,2024-07-11T18:40:38.8813672-04:00,2024-07-11T22:40:38.8813672Z,,v3,525,5508,,"Estrada, Rusber",682005,Right,WES_POW,31a4b580-f54d-4a0c-80eb-0b09d1c84294,55.94347,-107.89035,10.15509,5.02445,5.23141,-16.50706,2.46776,-3.72702,-4.71463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2024-07-11,18:40:58.51,2,3,"Almeida, Adrian",622426,Left,WES_POW,"Wylie, Justin",687045,Right,GAS,Undefined,1,Top,0,1,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.88057,-0.555568,3.023712,2036.915625,100.636502,9:15,4.98426,-2.55448,5.07458,-38.36648,4.29276,-16.25505,1.26252,-1.0557,75.74613,-7.507083,0.1507,0.470087,,,,,,,,,,,,8.86847,2.63681,2.28098,50,4.90098,-5.59361,-118.82188,-2.55324,12.79922,20.74362,-28.3685,WES_POW,GAS,GoMart,Independent,ATL,20240711-GoMart-1,a4bff710-3fd6-11ef-abdb-f1105061c2d9,80.18192,,,6.13444,,,,,,,d70395d9-b3ef-48f0-b21d-3ef0b386487f,2024-07-11,22:40:58.51,2024-07-11T18:40:58.5147240-04:00,2024-07-11T22:40:58.5147240Z,,v3,525,5508,,"Estrada, Rusber",682005,Right,WES_POW,d111b869-8ed8-4d6b-a4dd-2c8a329fb0b2,55.42891,-119.76589,10.37181,4.9878,-1.26223,-14.18425,2.54879,-6.17608,6.39961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2024-07-11,18:41:18.54,2,4,"Almeida, Adrian",622426,Left,WES_POW,"Wylie, Justin",687045,Right,GAS,Undefined,1,Top,0,2,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.98767,-0.758114,5.195602,2121.28102,108.974579,9:45,5.15328,-2.44623,4.81828,-34.91671,6.26378,-14.64713,1.52241,1.2683,77.46046,-7.062934,2.631794,0.461867,,,,,,,,,,,,8.55886,3.6228,1.94229,50,5.04746,-10.40048,-121.48642,-2.94895,12.91146,21.70395,-26.70886,WES_POW,GAS,GoMart,Independent,ATL,20240711-GoMart-1,b0af6290-3fd6-11ef-abdb-f1105061c2d9,81.60878,,,6.52721,,,,,,,d70395d9-b3ef-48f0-b21d-3ef0b386487f,2024-07-11,22:41:18.54,2024-07-11T18:41:18.5469288-04:00,2024-07-11T22:41:18.5469288Z,,v3,525,5508,,"Estrada, Rusber",682005,Right,WES_POW,2d88a858-a8e6-4d47-a4fe-9c72b2986ab4,55.68491,-122.49784,10.85198,5.15588,-1.7043,-13.35443,2.44098,-11.00216,6.45573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
