PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-07-12,19:11:56.66,1,1,"Casey, Derek",656297,Right,SMD,"DeShields, Delino",592261,Right,WES_POW,Undefined,1,Top,0,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.40741,-5.919301,-3.18875,2239.33935,215.664752,1:15,5.92254,1.71148,6.54784,-15.85103,16.33477,10.98103,-0.85436,-0.30062,84.9882,-8.921313,-1.19579,0.408323,,,,,,,,,,,,-6.76953,10.58422,-1.49586,50,5.50467,7.03701,-133.59296,-14.30652,-12.24936,28.43934,-13.02212,SMD,WES_POW,RegencyFurnitureStadium,Independent,ATL,20240712-RegencyFurnitureStadium-1,22b29d80-40a4-11ef-99a4-0509143879b6,92.31042,,,7.41921,,,,,,,5cac4875-4ae2-4338-86eb-53ab52fe6a93,2024-07-12,23:11:56.66,2024-07-12T19:11:56.6649444-04:00,2024-07-12T23:11:56.6649444Z,,v3,5433,525,,"Marquez, Caleb",681303,Right,SMD,2656234a-277a-4c2a-b5e0-5f8140481fdc,53.95387,-134.43203,14.21967,5.9211,-13.92232,-6.51106,-1.70881,7.39841,-6.12468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-07-12,19:12:11.07,1,2,"Casey, Derek",656297,Right,SMD,"DeShields, Delino",592261,Right,WES_POW,Undefined,1,Top,0,1,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.15936,-4.431422,-2.357498,2231.142434,213.288002,1:00,5.86602,1.83575,6.74642,-15.50458,15.7532,9.693,0.51408,0.48857,85.54966,-7.395151,-0.59017,0.402393,,,,,,,,,,,,-5.78933,9.86493,-1.68435,50,5.56809,5.18977,-135.07769,-10.87585,-10.71276,29,-13.91969,SMD,WES_POW,RegencyFurnitureStadium,Independent,ATL,20240712-RegencyFurnitureStadium-1,2b48a4d0-40a4-11ef-99a4-0509143879b6,93.67068,,,7.6097,,,,,,,5cac4875-4ae2-4338-86eb-53ab52fe6a93,2024-07-12,23:12:11.07,2024-07-12T19:12:11.0704228-04:00,2024-07-12T23:12:11.0704228Z,,v3,5433,525,,"Marquez, Caleb",681303,Right,SMD,e05e77be-00e7-40b1-b7d4-d35779aa289c,53.75281,-135.881,14.5,5.86402,-10.49027,-6.95985,-1.83221,5.48652,-5.35638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2024-07-12,19:12:24.17,1,3,"Casey, Derek",656297,Right,SMD,"DeShields, Delino",592261,Right,WES_POW,Undefined,1,Top,0,2,0,Undefined,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,93.26592,-2.560129,-2.453308,2219.148503,201.583871,12:45,5.97328,1.53333,6.18751,-14.90481,16.91103,6.28788,2.36367,-0.20924,85.29005,-5.409197,-1.319731,0.405969,96.46595,28.493605,13.826653,3401.108017,104.68283,54.15047,33.78462,334.95538,326.66998,26.035312,4.604195,-3.94725,9.78733,-1.35143,50,5.77237,5.53428,-135.3364,-6.47953,-7.32024,29.56179,-14.02329,SMD,WES_POW,RegencyFurnitureStadium,Independent,ATL,20240712-RegencyFurnitureStadium-1,3319d580-40a4-11ef-99a4-0509143879b6,92.84554,71.77249,,7.97587,,,,1.1841,2.39304,0.19902,5cac4875-4ae2-4338-86eb-53ab52fe6a93,2024-07-12,23:12:24.17,2024-07-12T19:12:24.1729124-04:00,2024-07-12T23:12:24.1729124Z,FlyBall,v3,5433,525,,"Marquez, Caleb",681303,Right,SMD,fc2131e9-b378-48e9-a418-f14a6e168d50,54.31089,-136.27478,14.7809,5.97098,-6.03439,-7.01164,-1.53079,5.76664,-3.66012,219.47761,1.18455,120.73704,-26.07124,6.26896,-1.42476,0.33052,-0.0714,0.01008,-0.0006,2.39401,67.4689,-17.93915,0.59784,0.27031,-0.18511,0.05604,-0.008,0.00043,0.19839,29.73102,3.87971,-1.96906,0.5275,-0.0969,0.01259,-0.00095,3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
4,2024-07-12,19:12:58.77,2,1,"Casey, Derek",656297,Right,SMD,"Rosa, Joseph",660563,Left,WES_POW,Undefined,1,Top,1,0,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.7461,-2.918027,-3.290527,2172.195715,216.694624,1:15,5.94301,1.62353,6.66826,-15.32253,15.9071,11.04611,1.98964,-0.46985,85.03601,-5.880003,-1.282477,0.402212,,,,,,,,,,,,-6.77555,9.57319,-1.40654,50,5.7405,7.35867,-135.87448,-7.32268,-12.55484,32.22348,-14.43528,SMD,WES_POW,RegencyFurnitureStadium,Independent,ATL,20240712-RegencyFurnitureStadium-1,47bc9450-40a4-11ef-99a4-0509143879b6,93.71296,,,8.71009,,,,,,,5cac4875-4ae2-4338-86eb-53ab52fe6a93,2024-07-12,23:12:58.77,2024-07-12T19:12:58.7719780-04:00,2024-07-12T23:12:58.7719780Z,,v3,5433,525,,"Marquez, Caleb",681303,Right,SMD,e9ab6095-a432-48b6-b3ed-50ee71ef42a7,53.82802,-136.7793,16.11174,5.94043,-6.91734,-7.21764,-1.61812,7.71121,-6.27742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2024-07-12,19:13:11.92,2,2,"Casey, Derek",656297,Right,SMD,"Rosa, Joseph",660563,Left,WES_POW,Undefined,1,Top,1,0,1,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.32808,-2.342523,-3.031663,2280.944953,203.614536,12:45,5.9439,1.47368,6.84932,-12.61056,18.72651,7.70189,2.75301,-0.65123,84.35879,-4.831701,-1.626914,0.402903,,,,,,,,,,,,-4.99642,10.958,-1.28213,50,5.78873,6.85967,-135.35678,-5.79644,-9.15893,32.8357,-12.08696,SMD,WES_POW,RegencyFurnitureStadium,Independent,ATL,20240712-RegencyFurnitureStadium-1,4f90d240-40a4-11ef-99a4-0509143879b6,93.55215,,,8.9693,,,,,,,5cac4875-4ae2-4338-86eb-53ab52fe6a93,2024-07-12,23:13:11.92,2024-07-12T19:13:11.9220836-04:00,2024-07-12T23:13:11.9220836Z,,v3,5433,525,,"Marquez, Caleb",681303,Right,SMD,cd322013-2a89-4cdc-918b-d71db3def603,53.64606,-136.23839,16.41785,5.94,-5.47192,-6.04348,-1.46961,7.10557,-4.57947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2024-07-12,19:13:26.45,2,3,"Casey, Derek",656297,Right,SMD,"Rosa, Joseph",660563,Left,WES_POW,Undefined,1,Top,1,0,2,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.49366,-3.602581,-3.401862,2211.356721,214.310428,1:15,5.8343,1.70915,6.75322,-15.56666,16.53131,10.50036,1.23618,-0.52687,83.78127,-6.616341,-1.490237,0.407765,,,,,,,,,,,,-6.59122,10.19382,-1.48945,50,5.59124,7.54774,-133.95412,-8.82496,-11.83764,32.05971,-13.86627,SMD,WES_POW,RegencyFurnitureStadium,Independent,ATL,20240712-RegencyFurnitureStadium-1,58392910-40a4-11ef-99a4-0509143879b6,92.43664,,,8.71239,,,,,,,5cac4875-4ae2-4338-86eb-53ab52fe6a93,2024-07-12,23:13:26.45,2024-07-12T19:13:26.4575588-04:00,2024-07-12T23:13:26.4575588Z,,v3,5433,525,,"Marquez, Caleb",681303,Right,SMD,9ac79e08-1d11-43bc-9da6-27e1a6096255,53.74342,-134.84706,16.02986,5.83166,-8.43875,-6.93314,-1.70426,7.87745,-5.91882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2024-07-12,19:13:41.19,2,4,"Casey, Derek",656297,Right,SMD,"Rosa, Joseph",660563,Left,WES_POW,Undefined,1,Top,1,1,2,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.89684,-3.762585,-3.595134,2416.196333,185.232649,12:15,5.8489,1.68455,6.65111,-33.42214,5.34429,0.35343,-0.39164,-1.58067,76.68107,-10.005212,-3.530831,0.448125,,,,,,,,,,,,-1.47882,4.49347,-1.44249,50,5.58129,7.70441,-122.81601,-9.02987,-2.19757,30.46286,-25.49671,SMD,WES_POW,RegencyFurnitureStadium,Independent,ATL,20240712-RegencyFurnitureStadium-1,61035fc0-40a4-11ef-99a4-0509143879b6,84.11139,,,8.21577,,,,,,,5cac4875-4ae2-4338-86eb-53ab52fe6a93,2024-07-12,23:13:41.19,2024-07-12T19:13:41.1979876-04:00,2024-07-12T23:13:41.1979876Z,,v3,5433,525,,"Marquez, Caleb",681303,Right,SMD,126a7500-50c9-41d6-a150-be8a2bbca9aa,53.84833,-123.76685,15.23143,5.85072,-8.23403,-12.74835,-1.68404,7.773,-1.09879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2024-07-12,19:14:03.98,2,5,"Casey, Derek",656297,Right,SMD,"Rosa, Joseph",660563,Left,WES_POW,Undefined,1,Top,1,2,2,Undefined,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,93.20365,-1.858189,-2.990838,2223.47446,218.449418,1:15,5.84397,1.68271,6.66992,-14.15666,17.50989,13.00024,2.96129,0.02728,84.07333,-4.628446,-0.626762,0.405016,100.2671,36.05786,25.528053,3077.516763,96.80049,77.68458,52.2462,344.59658,258.386,34.680648,5.821614,-7.82248,10.16115,-1.487,50,5.71338,6.54681,-135.20848,-4.72704,-14.2724,33.43897,-13.63467,SMD,WES_POW,RegencyFurnitureStadium,Independent,ATL,20240712-RegencyFurnitureStadium-1,6e964210-40a4-11ef-99a4-0509143879b6,93.06416,112.9335,,9.13032,,,,1.78647,2.97664,-0.07131,5cac4875-4ae2-4338-86eb-53ab52fe6a93,2024-07-12,23:14:03.98,2024-07-12T19:14:03.9893092-04:00,2024-07-12T23:14:03.9893092Z,FlyBall,v3,5433,525,,"Marquez, Caleb",681303,Right,SMD,51c265e1-c482-4670-be66-4725620687e2,53.82761,-136.15181,16.71949,5.8413,-4.3424,-6.81734,-1.67737,6.94944,-7.1362,203.458939,1.80063,107.02105,-26.18282,5.5899,-0.56087,-0.08351,0.03367,-0.00378,0.00014,2.97199,86.62795,-19.82181,1.465,-0.17246,-0.02362,0.01812,-0.00307,0.00017,-0.06836,51.1817,-4.80418,0.01672,0.30312,-0.12607,0.02677,-0.00287,0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
9,2024-07-12,19:14:37.83,3,1,"Casey, Derek",656297,Right,SMD,"Barnum, Keon",621572,Left,WES_POW,Undefined,1,Top,2,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.5407,-2.786405,-4.095456,2263.116837,206.345376,1:00,5.86832,1.55602,6.80816,-12.60146,18.54635,8.66248,2.26713,-1.46552,85.03259,-5.257707,-2.519811,0.401684,,,,,,,,,,,,-5.7465,10.92197,-1.2937,50,5.68239,9.35496,-135.52784,-6.8745,-10.63086,31.10155,-11.96876,SMD,WES_POW,RegencyFurnitureStadium,Independent,ATL,20240712-RegencyFurnitureStadium-1,82c57e90-40a4-11ef-99a4-0509143879b6,93.83594,,,8.50811,,,,,,,5cac4875-4ae2-4338-86eb-53ab52fe6a93,2024-07-12,23:14:37.83,2024-07-12T19:14:37.8308708-04:00,2024-07-12T23:14:37.8308708Z,,v3,5433,525,,"Marquez, Caleb",681303,Right,SMD,282cb7c6-ab34-45cf-90cb-97e5204515ad,53.68797,-136.37154,15.55077,5.86448,-6.54982,-5.98438,-1.55139,9.64335,-5.31543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2024-07-12,19:14:51.09,3,2,"Casey, Derek",656297,Right,SMD,"Barnum, Keon",621572,Left,WES_POW,Undefined,1,Top,2,1,0,Undefined,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.54123,-2.59787,-3.312639,2208.159915,154.433929,11:15,5.89005,1.7196,6.71213,-27.78675,11.27272,-4.65244,1.19402,-1.69976,75.77814,-7.874186,-4.158869,0.449816,,,,,,,,,,,,1.22185,7.35681,-1.49866,50,5.70711,7.25678,-122.31348,-6.29894,1.79886,30.45398,-21.34294,SMD,WES_POW,RegencyFurnitureStadium,Independent,ATL,20240712-RegencyFurnitureStadium-1,8ab5a8f0-40a4-11ef-99a4-0509143879b6,83.79529,,,8.76309,,,,,,,5cac4875-4ae2-4338-86eb-53ab52fe6a93,2024-07-12,23:14:51.09,2024-07-12T19:14:51.0917732-04:00,2024-07-12T23:14:51.0917732Z,,v3,5433,525,,"Marquez, Caleb",681303,Right,SMD,ce6c9042-94b6-48c3-afb7-0f2c377aec4c,53.77932,-123.25087,15.22699,5.89088,-5.64199,-10.67147,-1.72117,7.20141,0.89943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
