PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-07-03,18:34:45.29,1,1,"Neff, Zach",679820,Left,YOR,"Dunston, Shawon",595937,Left,LAN,Undefined,1,Top,0,0,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.15378,-2.055682,3.693056,2129.027509,121.074814,10:00,5.9432,-2.10825,5.68018,-26.55864,11.9178,-17.05288,1.80889,-0.08194,77.23345,-7.056192,0.649146,0.446446,,,,,,,,,,,,9.95819,7.28181,1.80726,50,5.7535,-7.35981,-125.79434,-5.39244,15.41819,33.53405,-20.89965,YOR,LAN,WellSpanPark,Independent,ATL,20240703-WellSpanPark-1,72fd9200-398c-11ef-907d-9d4b17476ae5,84.4278,,,9.92033,,,,,,,b44ad323-d360-47e8-9d83-e35188ff72ce,2024-07-03,22:34:45.29,2024-07-03T18:34:45.2906906-04:00,2024-07-03T22:34:45.2906906Z,,v3,5435,1889,,"Devenney, Ciaran",1000009904,Right,YOR,90b466bc-8079-4fa3-8387-bb6da5c8096b,54.81297,-127.0709,16.76702,5.94364,-4.59684,-10.44982,2.0986,-7.94675,7.70909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-07-03,18:35:02.41,1,2,"Neff, Zach",679820,Left,YOR,"Dunston, Shawon",595937,Left,LAN,Undefined,1,Top,0,0,1,Undefined,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,87.40786,-2.894222,3.535832,2252.116179,150.943835,11:00,5.9279,-2.20941,5.91468,-23.02167,14.2528,-7.15225,1.31591,0.48033,78.92334,-7.225146,2.254307,0.439417,82.86055,16.166209,-0.958351,1927.514915,109.76271,20.86927,-7.21898,230.2201,229.63728,-6.372321,2.529537,4.82595,8.64583,1.92976,50,5.68237,-7.51572,-126.41533,-7.11164,7.68265,29.67446,-18.41034,YOR,LAN,WellSpanPark,Independent,ATL,20240703-WellSpanPark-1,7d30f5a0-398c-11ef-907d-9d4b17476ae5,85.77823,21.19398,,8.48451,,,,2.30407,1.48456,-0.44146,b44ad323-d360-47e8-9d83-e35188ff72ce,2024-07-03,22:35:02.41,2024-07-03T18:35:02.4171930-04:00,2024-07-03T22:35:02.4171930Z,LineDrive,v3,5435,1889,,"Devenney, Ciaran",1000009904,Right,YOR,a5159f1e-632e-4c81-a084-e8429edf3305,54.58264,-127.48651,14.83723,5.92709,-6.44707,-9.20517,2.20607,-7.79304,3.84133,129.553386,2.30402,116.7091,-15.44816,2.85686,-0.58227,0.10692,-0.01339,-0.00135,0.00063,1.48459,33.83554,-15.3676,0.75038,-0.03511,0.01475,-0.01423,0.00715,-0.00118,-0.44147,-1.9518,-6.02778,2.10029,-0.61333,0.14196,-0.02703,0.00311,-0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2024-07-03,18:35:37.83,2,1,"Neff, Zach",679820,Left,YOR,"Diaz, Isan",656371,Left,LAN,Undefined,1,Top,0,0,0,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.78365,2.4641,2.008269,2786.862303,317.470592,4:30,5.9434,-2.14386,5.2319,-67.82858,-14.03969,14.67524,2.61016,0.96765,66.79958,-9.826804,4.610275,0.527859,,,,,,,,,,,,-6.60244,-7.23575,1.94755,50,6.12008,-4.31287,-106.81608,2.30734,-7.45264,22.34419,-40.34158,YOR,LAN,WellSpanPark,Independent,ATL,20240703-WellSpanPark-1,925ce1a0-398c-11ef-907d-9d4b17476ae5,71.40631,,,6.98407,,,,,,,b44ad323-d360-47e8-9d83-e35188ff72ce,2024-07-03,22:35:37.83,2024-07-03T18:35:37.8357146-04:00,2024-07-03T22:35:37.8357146Z,,v3,5435,1889,,"Devenney, Ciaran",1000009904,Right,YOR,8fba1f62-4b0e-4dda-ac52-0717121c12de,55.26977,-107.9128,11.17209,5.95823,4.28743,-20.17079,2.15026,-3.94707,-3.72632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2024-07-03,18:35:55.52,2,2,"Neff, Zach",679820,Left,YOR,"Diaz, Isan",656371,Left,LAN,Undefined,1,Top,0,0,1,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.77828,2.538659,0.818755,2724.779529,317.608512,4:30,5.89088,-2.03295,5.19449,-67.27862,-13.48906,14.11146,2.67416,-0.08677,66.73668,-9.660802,3.322489,0.527862,,,,,,,,,,,,-6.70433,-6.92363,1.94603,50,6.07583,-2.07913,-106.84798,2.44473,-7.57937,22.19843,-40.00134,YOR,LAN,WellSpanPark,Independent,ATL,20240703-WellSpanPark-1,9ce62d70-398c-11ef-907d-9d4b17476ae5,71.40588,,,7.0416,,,,,,,b44ad323-d360-47e8-9d83-e35188ff72ce,2024-07-03,22:35:55.52,2024-07-03T18:35:55.5236250-04:00,2024-07-03T22:35:55.5236250Z,,v3,5435,1889,,"Devenney, Ciaran",1000009904,Right,YOR,3546b64f-cf51-4cd2-ae44-c02ad6af01c9,55.30672,-107.94486,11.09921,5.90619,4.42129,-20.00067,2.03951,-1.70462,-3.78969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2024-07-03,18:36:15.63,2,3,"Neff, Zach",679820,Left,YOR,"Diaz, Isan",656371,Left,LAN,Undefined,1,Top,0,0,2,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.85265,-2.617461,4.75551,2386.573555,151.152719,11:00,5.9055,-2.05518,5.85938,-22.81993,12.18603,-6.07481,1.56197,1.8669,82.05113,-6.868925,3.67139,0.425836,,,,,,,,,,,,4.46248,7.33178,1.67205,50,5.67905,-10.5481,-129.9244,-6.70948,7.60652,27.92841,-19.67665,YOR,LAN,WellSpanPark,Independent,ATL,20240703-WellSpanPark-1,a8d39d20-398c-11ef-907d-9d4b17476ae5,88.51399,,,7.80153,,,,,,,b44ad323-d360-47e8-9d83-e35188ff72ce,2024-07-03,22:36:15.63,2024-07-03T18:36:15.6330394-04:00,2024-07-03T22:36:15.6330394Z,,v3,5435,1889,,"Devenney, Ciaran",1000009904,Right,YOR,0cca1919-78c7-489b-8337-6a5e0b77aa37,54.63868,-130.91772,13.96421,5.90524,-6.00964,-9.83832,2.05203,-10.81864,3.80326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2024-07-03,18:36:34.80,2,4,"Neff, Zach",679820,Left,YOR,"Diaz, Isan",656371,Left,LAN,Undefined,1,Top,0,1,2,Undefined,Slider,InPlay,Undefined,FlyBall,Out,1,0,,82.3429,-0.289169,1.751287,2556.647311,250.106277,2:15,5.87009,-2.10499,5.33043,-39.63242,2.80654,3.79599,2.29594,-0.14493,75.02916,-7.534642,2.425832,0.468871,97.29038,40.394095,4.85857,4309.653711,109.94537,89.03698,3.46619,338.74288,270.60842,-4.358237,5.72265,-1.38453,1.87004,1.94382,50,5.81537,-3.80677,-119.40731,-1.99912,-1.98006,25.022,-29.49965,YOR,LAN,WellSpanPark,Independent,ATL,20240703-WellSpanPark-1,b44266f0-398c-11ef-907d-9d4b17476ae5,80.38973,121.7394,,7.31374,,,,2.68566,2.56229,0.21052,b44ad323-d360-47e8-9d83-e35188ff72ce,2024-07-03,22:36:34.80,2024-07-03T18:36:34.8034970-04:00,2024-07-03T22:36:34.8034970Z,FlyBall,v3,5435,1889,,"Devenney, Ciaran",1000009904,Right,YOR,3d825c91-054f-4c71-b3ec-280bcdfb07f6,55.1691,-120.48564,12.511,5.87413,-0.72784,-14.74983,2.10603,-3.72143,-0.99003,163.733029,2.6918,108.17256,-24.93836,6.19612,-0.98824,0.08605,-0.00205,-0.00013,0,2.56307,92.44705,-20.31828,0.98771,0.09337,-0.09808,0.02683,-0.00334,0.00016,0.21219,9.17337,-7.08778,1.81165,-0.29553,0.02604,-0.00045,-8E-05,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
7,2024-07-03,18:37:14.14,3,1,"Neff, Zach",679820,Left,YOR,"Hulsizer, Niko",680881,Right,LAN,Undefined,1,Top,1,0,0,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.4675,-2.175916,3.645131,2366.987471,153.1288,11:00,6.01922,-1.98368,5.88185,-22.24269,13.16186,-6.03906,2.1399,0.90275,81.10714,-6.35227,2.564335,0.428253,81.71676,-8.544057,-56.998779,,,,,15.979,15.979,-51.096607,0.118891,4.23481,7.77638,1.6926,50,5.83043,-7.99705,-129.52081,-5.64283,7.11577,29.78687,-19.10729,YOR,LAN,WellSpanPark,Independent,ATL,20240703-WellSpanPark-1,cbb24f80-398c-11ef-907d-9d4b17476ae5,88.01434,2.12111,,8.36036,,,,2.34528,2.12111,-0.59444,b44ad323-d360-47e8-9d83-e35188ff72ce,2024-07-03,22:37:14.14,2024-07-03T18:37:14.1498778-04:00,2024-07-03T22:37:14.1498778Z,GroundBall,v3,5435,1889,,"Devenney, Ciaran",1000009904,Right,YOR,ab7ee2d4-2682-4510-9c44-c3277dffa591,54.61651,-130.57819,14.89344,6.0187,-4.96456,-9.55365,1.98096,-8.24965,3.55789,180,2.34288,64.67861,,,,,,,,2.12177,-17.84083,,,,,,,,-0.59074,-99.59168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,2024-07-03,18:37:40.41,3,2,"Neff, Zach",679820,Left,YOR,"Hulsizer, Niko",680881,Right,LAN,Undefined,1,Top,1,0,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.90618,-0.182275,2.729229,2124.699945,113.573137,9:45,5.59027,-2.27885,5.77595,-33.10608,7.88193,-14.99099,2.66163,-0.98658,75.66393,-6.319267,0.0458,0.460787,,,,,,,,,,,,8.3991,4.48173,2.06234,50,5.55534,-5.12953,-120.282,-1.46142,12.26267,24.07607,-25.63075,YOR,LAN,WellSpanPark,Independent,ATL,20240703-WellSpanPark-1,db63a500-398c-11ef-907d-9d4b17476ae5,81.8002,,,7.24225,,,,,,,b44ad323-d360-47e8-9d83-e35188ff72ce,2024-07-03,22:37:40.41,2024-07-03T18:37:40.4171674-04:00,2024-07-03T22:37:40.4171674Z,,v3,5435,1889,,"Devenney, Ciaran",1000009904,Right,YOR,ba4028f8-97fc-4727-9139-a40b41d4af0e,54.72281,-121.22365,12.03804,5.5929,-0.45896,-12.81538,2.27234,-5.60914,6.13134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2024-07-03,18:38:33.01,3,3,"Neff, Zach",679820,Left,YOR,"Hulsizer, Niko",680881,Right,LAN,Undefined,1,Top,1,1,1,Undefined,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.54884,-1.067771,3.231501,2258.556974,149.614391,11:00,5.91521,-1.96855,5.94695,-20.85761,14.10477,-7.59481,3.185,0.39904,81.53971,-4.99993,1.869956,0.425571,,,,,,,,,,,,4.80811,7.88209,1.71524,50,5.81838,-7.00592,-129.83766,-3.0745,8.17881,28.07445,-18.76627,YOR,LAN,WellSpanPark,Independent,ATL,20240703-WellSpanPark-1,fab7d110-398c-11ef-907d-9d4b17476ae5,88.56912,,,8.00913,,,,,,,b44ad323-d360-47e8-9d83-e35188ff72ce,2024-07-03,22:38:33.01,2024-07-03T18:38:33.0149786-04:00,2024-07-03T22:38:33.0149786Z,,v3,5435,1889,,"Devenney, Ciaran",1000009904,Right,YOR,f80a96d7-4a20-4ec9-865d-3896a41cd6ab,54.55054,-130.81792,14.03722,5.91429,-2.41926,-9.38313,1.96484,-7.2915,4.0894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2024-07-03,18:38:49.51,3,4,"Neff, Zach",679820,Left,YOR,"Hulsizer, Niko",680881,Right,LAN,Undefined,1,Top,1,1,2,Undefined,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,2,0,,90.05258,-1.015461,2.411586,2251.158235,129.417245,10:15,5.87984,-2.28532,5.7756,-23.51678,11.01505,-12.10253,2.97427,-1.04851,82.54803,-5.395731,0.2452,0.422942,,,,,,,,,,,,6.80154,6.21744,2.09335,50,5.78173,-4.97934,-130.73283,-3.11899,11.80594,26.79675,-21.38199,YOR,LAN,WellSpanPark,Independent,ATL,20240703-WellSpanPark-1,04891780-398d-11ef-907d-9d4b17476ae5,89.11957,,,7.50454,,,,,,,b44ad323-d360-47e8-9d83-e35188ff72ce,2024-07-03,22:38:49.51,2024-07-03T18:38:49.5160000-04:00,2024-07-03T22:38:49.5160000Z,,v3,5435,1889,,"Devenney, Ciaran",1000009904,Right,YOR,c3301c64-36ce-4b27-9e4a-d4f8fdfad89a,54.72349,-131.69746,13.39838,5.88015,-2.34928,-10.69099,2.28024,-5.40433,5.90297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.95157,2.735822,1.379328,1.356494,-0.93858,2.74729,1.0404,-4.25311,6.34974,4.18075,63.06692,13.24972,61.90449,-4.08725,54.10404,-3.35127,6.56163,24.84982,-14.62796,4.33549,46.60506,-3.03472,High,High,High,,,High,High,High
