GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
9d8d0401-9c3c-4935-9daf-4b12c0986250,1,ab2cf630-3c9c-11ef-a7d5-fb89fc90afff,b740facd-4851-454d-a5fa-d978f6e14d7d,2024-07-07,16:08:24.32,2024-07-07,20:08:24.32,2024-07-07T16:08:24.3250624-04:00,2024-07-07T20:08:24.3250624Z,WES_POW,SMD,BallCalled,Undefined,NoShift,90.03775,63.87938,149.90051,30.48899,78.94051,-57.4474,139.28207,-48.56233,277.13923,-142.14635,326.87362,19.90866,250.50341,133.93345,,,,,,,,,,,,,,,true
9d8d0401-9c3c-4935-9daf-4b12c0986250,2,b1f28340-3c9c-11ef-a7d5-fb89fc90afff,b0d14771-3721-4f73-9a62-d6dd7557dbeb,2024-07-07,16:08:35.64,2024-07-07,20:08:35.64,2024-07-07T16:08:35.6492736-04:00,2024-07-07T20:08:35.6492736Z,WES_POW,SMD,InPlay,Single,NoShift,92.10452,63.88015,150.34724,30.16394,78.18136,-57.29606,141.37231,-47.59716,278.56252,-143.38771,324.80585,-5.8503,254.49565,136.67675,,,,,,,,,,,,,,,true
9d8d0401-9c3c-4935-9daf-4b12c0986250,3,c7625610-3c9c-11ef-a7d5-fb89fc90afff,7ccb40bf-026a-4fea-8b2a-04dd79eba9e7,2024-07-07,16:09:11.67,2024-07-07,20:09:11.67,2024-07-07T16:09:11.6750784-04:00,2024-07-07T20:09:11.6750784Z,WES_POW,SMD,StrikeCalled,Undefined,NoShift,64.1378,58.98056,139.66243,21.43201,87.85002,-67.64981,132.12709,-35.36626,278.18392,-142.80851,320.53316,18.50332,254.62835,136.82069,,,,,,,,,,,,,,,true
9d8d0401-9c3c-4935-9daf-4b12c0986250,4,d1f7afd0-3c9c-11ef-a7d5-fb89fc90afff,0be37ac6-8e16-4e1a-91be-89fa851006cd,2024-07-07,16:09:29.31,2024-07-07,20:09:29.31,2024-07-07T16:09:29.3157824-04:00,2024-07-07T20:09:29.3157824Z,WES_POW,SMD,BallCalled,Undefined,NoShift,63.63451,59.07176,138.41882,21.86543,88.38516,-68.00831,131.84396,-34.05025,277.02849,-144.21093,321.34244,18.15505,252.77873,136.92808,,,,,,,,,,,,,,,true
9d8d0401-9c3c-4935-9daf-4b12c0986250,5,dbfa6680-3c9c-11ef-a7d5-fb89fc90afff,51b07e22-e6c4-48d0-8c55-f59ed62fbe17,2024-07-07,16:09:46.24,2024-07-07,20:09:46.24,2024-07-07T16:09:46.2404544-04:00,2024-07-07T20:09:46.2404544Z,WES_POW,SMD,BallCalled,Undefined,NoShift,77.36018,53.16034,139.80907,22.18469,85.08561,-64.47144,131.08488,-35.57156,277.60386,-145.03188,322.84808,18.81588,278.70251,144.42975,,,,,,,,,,,,,,,true
9d8d0401-9c3c-4935-9daf-4b12c0986250,6,e6fa41e0-3c9c-11ef-a7d5-fb89fc90afff,3c4b0f35-256b-4112-9191-c65762a00e8f,2024-07-07,16:10:04.56,2024-07-07,20:10:04.56,2024-07-07T16:10:04.5604800-04:00,2024-07-07T20:10:04.5604800Z,WES_POW,SMD,BallCalled,Undefined,NoShift,63.24606,59.63449,139.63663,22.47121,86.46077,-66.01821,132.91564,-36.38511,277.87544,-145.62861,324.24287,19.01043,254.0221,135.66228,,,,,,,,,,,,,,,true
9d8d0401-9c3c-4935-9daf-4b12c0986250,7,f3313db0-3c9c-11ef-a7d5-fb89fc90afff,d8463acc-636a-436e-8dfe-64091c8cec53,2024-07-07,16:10:25.11,2024-07-07,20:10:25.11,2024-07-07T16:10:25.1174336-04:00,2024-07-07T20:10:25.1174336Z,WES_POW,SMD,FoulBallNotFieldable,Undefined,NoShift,63.50368,59.27882,139.65844,22.28803,85.25308,-64.42507,130.91043,-35.74436,278.78537,-145.21502,319.98764,19.24366,250.90242,134.83324,,,,,,,,,,,,,,,true
9d8d0401-9c3c-4935-9daf-4b12c0986250,8,01944140-3c9d-11ef-a7d5-fb89fc90afff,d500d10f-3df6-426b-a722-51376cc07288,2024-07-07,16:10:49.30,2024-07-07,20:10:49.30,2024-07-07T16:10:49.3063616-04:00,2024-07-07T20:10:49.3063616Z,WES_POW,SMD,InPlay,Out,NoShift,63.55846,58.5114,139.83947,22.40533,83.28796,-62.78832,131.15413,-35.4433,279.80356,-144.8156,322.20446,18.51061,249.75178,136.52405,,,,,,,,,,,,,,,true
9d8d0401-9c3c-4935-9daf-4b12c0986250,9,19775e00-3c9d-11ef-a7d5-fb89fc90afff,df42b9ca-b13d-4e3d-b007-4b85c8f930ab,2024-07-07,16:11:29.38,2024-07-07,20:11:29.38,2024-07-07T16:11:29.3895104-04:00,2024-07-07T20:11:29.3895104Z,WES_POW,SMD,BallCalled,Undefined,NoShift,64.58226,59.31555,137.12967,31.97974,80.9878,-48.38219,140.33734,-21.77162,267.9469,-144.15293,328.22999,10.65684,262.31152,138.60587,,,,,,,,,,,,,,,true
9d8d0401-9c3c-4935-9daf-4b12c0986250,10,24d75ac0-3c9d-11ef-a7d5-fb89fc90afff,4bab7d2c-8b08-4946-853c-21309e5688c4,2024-07-07,16:11:48.42,2024-07-07,20:11:48.42,2024-07-07T16:11:48.4257216-04:00,2024-07-07T20:11:48.4257216Z,WES_POW,SMD,FoulBallNotFieldable,Undefined,NoShift,64.16316,59.83368,137.23057,32.53618,85.4262,-53.21627,141.37977,-25.56945,264.3811,-144.17046,330.61035,10.16438,265.32128,141.27483,,,,,,,,,,,,,,,true
