GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
37beac12-a13e-4f7d-a1c4-f7ad21cff14f,1,7bb77390-3c82-11ef-a4b8-1522be5bda02,7ab7b71c-4669-4ad6-aaa6-812fe879eaa5,2024-07-07,13:00:58.04,2024-07-07,17:00:58.04,2024-07-07T13:00:58.0448026-04:00,2024-07-07T17:00:58.0448026Z,SOU_MAR3,SS-_TBO,BallCalled,Undefined,NoShift,77.37707,59.4095,152.13929,24.38782,77.94868,-50.91265,135.81081,-47.27458,229.25529,-128.56809,313.03884,1.60222,240.81073,136.23968,,,,,,,,,,,,,,,true
37beac12-a13e-4f7d-a1c4-f7ad21cff14f,2,858a40a0-3c82-11ef-a4b8-1522be5bda02,407d3836-6b8d-4e08-a392-8eeef5196a39,2024-07-07,13:01:14.63,2024-07-07,17:01:14.63,2024-07-07T13:01:14.6334490-04:00,2024-07-07T17:01:14.6334490Z,SOU_MAR3,SS-_TBO,InPlay,Out,NoShift,73.7671,58.19157,151.74349,22.21726,78.62569,-52.72494,136.46968,-50.57708,226.66974,-125.3191,311.14754,1.6968,231.2027,130.07988,,,,,,,,,,,,,,,true
37beac12-a13e-4f7d-a1c4-f7ad21cff14f,3,99358010-3c82-11ef-a4b8-1522be5bda02,a224ba70-0f29-44be-99c3-3629189cec21,2024-07-07,13:01:47.64,2024-07-07,17:01:47.64,2024-07-07T13:01:47.6471578-04:00,2024-07-07T17:01:47.6471578Z,SOU_MAR3,SS-_TBO,BallCalled,Undefined,NoShift,80.30044,64.31473,149.3088,34.48253,75.10338,-49.63472,141.54418,-45.93956,221.65069,-121.03302,309.19128,0.05055,247.33881,139.96903,,,,,,,,,,,,,,,true
37beac12-a13e-4f7d-a1c4-f7ad21cff14f,4,a2100a70-3c82-11ef-a4b8-1522be5bda02,6c70def1-c89f-44f0-badd-01ec081388e8,2024-07-07,13:02:02.48,2024-07-07,17:02:02.48,2024-07-07T13:02:02.4838426-04:00,2024-07-07T17:02:02.4838426Z,SOU_MAR3,SS-_TBO,BallCalled,Undefined,NoShift,77.21373,63.32682,149.64287,32.2749,70.98844,-46.72502,137.33827,-46.61018,222.51372,-121.22342,310.13352,-0.16977,241.70762,135.33179,,,,,,,,,,,,,,,true
37beac12-a13e-4f7d-a1c4-f7ad21cff14f,5,adf27da0-3c82-11ef-a4b8-1522be5bda02,a1c4e205-35ff-476c-b244-d634adb062bc,2024-07-07,13:02:22.40,2024-07-07,17:02:22.40,2024-07-07T13:02:22.4057626-04:00,2024-07-07T17:02:22.4057626Z,SOU_MAR3,SS-_TBO,FoulBallNotFieldable,Undefined,NoShift,76.69275,61.1467,149.26403,31.24738,72.00587,-47.27092,140.06637,-46.78692,221.62292,-120.70398,308.23879,0.49096,238.65329,131.78889,,,,,,,,,,,,,,,true
37beac12-a13e-4f7d-a1c4-f7ad21cff14f,6,bb0c8670-3c82-11ef-a4b8-1522be5bda02,b483f8c8-553b-41b7-9d8f-adc77a250557,2024-07-07,13:02:44.39,2024-07-07,17:02:44.39,2024-07-07T13:02:44.3963162-04:00,2024-07-07T17:02:44.3963162Z,SOU_MAR3,SS-_TBO,StrikeCalled,Undefined,NoShift,75.78171,61.47157,149.70389,29.09633,75.74171,-48.81378,139.66657,-50.68415,222.18055,-120.89077,307.98078,0.73624,241.19832,134.99579,,,,,,,,,,,,,,,true
37beac12-a13e-4f7d-a1c4-f7ad21cff14f,7,c6615fa0-3c82-11ef-a4b8-1522be5bda02,3cfcb5b7-b88e-4c4e-9535-9341f1f79836,2024-07-07,13:03:03.36,2024-07-07,17:03:03.36,2024-07-07T13:03:03.3605914-04:00,2024-07-07T17:03:03.3605914Z,SOU_MAR3,SS-_TBO,FoulBallNotFieldable,Undefined,NoShift,78.40691,63.4044,150.44905,29.86977,85.01392,-55.39225,137.81127,-50.63976,221.68309,-120.11239,309.3145,1.01366,235.42015,131.30665,,,,,,,,,,,,,,,true
37beac12-a13e-4f7d-a1c4-f7ad21cff14f,8,d4f6bdd0-3c82-11ef-a4b8-1522be5bda02,8c13e5a0-ffe3-4dc9-af26-462d34690d15,2024-07-07,13:03:27.86,2024-07-07,17:03:27.86,2024-07-07T13:03:27.8635802-04:00,2024-07-07T17:03:27.8635802Z,SOU_MAR3,SS-_TBO,BallCalled,Undefined,NoShift,76.20695,61.5161,150.75354,28.80991,84.32511,-55.30174,136.6808,-52.5602,221.32466,-120.10718,309.88235,1.1487,239.2888,129.42939,,,,,,,,,,,,,,,true
37beac12-a13e-4f7d-a1c4-f7ad21cff14f,9,e02daec0-3c82-11ef-a4b8-1522be5bda02,5c650a2c-40cd-4a9b-8cb0-728186f65814,2024-07-07,13:03:46.62,2024-07-07,17:03:46.62,2024-07-07T13:03:46.6290000-04:00,2024-07-07T17:03:46.6290000Z,SOU_MAR3,SS-_TBO,StrikeSwinging,Undefined,NoShift,77.70495,61.90394,148.8781,30.10803,84.35013,-56.06429,137.31558,-51.47749,221.71975,-120.06294,310.80379,1.46702,235.66007,129.32498,,,,,,,,,,,,,,,true
37beac12-a13e-4f7d-a1c4-f7ad21cff14f,10,f466d650-3c82-11ef-a4b8-1522be5bda02,4a70d942-9eaa-4236-aa9e-64acfa32c830,2024-07-07,13:04:20.58,2024-07-07,17:04:20.58,2024-07-07T13:04:20.5846298-04:00,2024-07-07T17:04:20.5846298Z,SOU_MAR3,SS-_TBO,StrikeCalled,Undefined,NoShift,76.89019,62.50449,150.55477,28.64467,85.43592,-60.74074,140.88982,-49.55399,227.47731,-129.37729,307.92255,0.93345,242.07865,136.1039,,,,,,,,,,,,,,,true
